,State,Month,Predicted Value,Value,State_encoded,Error,Absolute Error,Squared Error
584,West Virginia,5,28.265555932445423,22.8,48,5.465555932445422,5.465555932445422,29.87230165068935
585,West Virginia,6,28.44004313869822,19.3,48,9.140043138698218,9.140043138698218,83.54038857726437
586,West Virginia,6,28.44004313869822,22.6,48,5.840043138698217,5.840043138698217,34.10610386185612
587,West Virginia,6,28.44004313869822,25.9,48,2.54004313869822,2.54004313869822,6.451819146447904
588,Wisconsin,3,27.898840380282728,12.9,49,14.998840380282727,14.998840380282727,224.96521275319972
589,Wisconsin,3,27.898840380282728,16.9,49,10.99884038028273,10.99884038028273,120.97448971093793
590,Wisconsin,3,27.898840380282728,19.7,49,8.198840380282729,8.198840380282729,67.22098358135463
591,Wisconsin,4,28.073327586535523,10.7,49,17.373327586535524,17.373327586535524,301.83251142907625
592,Wisconsin,4,28.073327586535523,13.7,49,14.373327586535524,14.373327586535524,206.5925459098631
593,Wisconsin,4,28.073327586535523,16.9,49,11.173327586535525,11.173327586535525,124.84324935603577
594,Wisconsin,5,28.24781479278832,11.2,49,17.04781479278832,17.04781479278832,290.6279892092122
595,Wisconsin,5,28.24781479278832,16.3,49,11.947814792788318,11.947814792788318,142.75027832277135
596,Wisconsin,5,28.24781479278832,18.9,49,9.34781479278832,9.34781479278832,87.38164140027214
597,Wisconsin,6,28.422301999041114,11.9,49,16.52230199904111,16.52230199904111,272.98646334751794
598,Wisconsin,6,28.422301999041114,15.9,49,12.522301999041114,12.522301999041114,156.80804735518907
599,Wisconsin,6,28.422301999041114,18.5,49,9.922301999041114,9.922301999041114,98.45207696017529
600,Wyoming,3,27.881099240625623,12.8,50,15.081099240625623,15.081099240625623,227.43955430559873
601,Wyoming,3,27.881099240625623,16.9,50,10.981099240625625,10.981099240625625,120.58454053246867
602,Wyoming,3,27.881099240625623,20.1,50,7.781099240625622,7.781099240625622,60.54550539246463
603,Wyoming,4,28.05558644687842,15.4,50,12.655586446878418,12.655586446878418,160.1638683144127
604,Wyoming,4,28.05558644687842,21.3,50,6.755586446878418,6.755586446878418,45.637948241247365
605,Wyoming,4,28.05558644687842,23.3,50,4.755586446878418,4.755586446878418,22.615602453733697
606,Wyoming,5,28.230073653131214,12.0,50,16.230073653131214,16.230073653131214,263.41529078606396
607,Wyoming,5,28.230073653131214,15.6,50,12.630073653131214,12.630073653131214,159.51876048351926
608,Wyoming,5,28.230073653131214,20.3,50,7.930073653131213,7.930073653131213,62.886068144085826
609,Wyoming,6,28.40456085938401,8.9,50,19.504560859384007,19.504560859384007,380.4278943174146
610,Wyoming,6,28.40456085938401,13.7,50,14.70456085938401,14.70456085938401,216.2241100673282
611,Wyoming,6,28.40456085938401,16.9,50,11.50456085938401,11.50456085938401,132.35492056727057
